ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
208,200.133.233.83,200.18.102.4,53,56610,IP,UDP,119.0,0,119,1,119.0,1.0,1,0
209,200.133.233.83,200.18.102.4,53,51430,IP,UDP,141.0,0,141,1,141.0,1.0,1,0
210,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:808::200a,62123,443,IPv6,UDP,292.1111111111111,0.035520869625,2629,9,328.625,1.125,8,0.04059527957142857142857142857
211,2800:3f0:4001:808::200a,2801:b0:b0:116:d418:7717:eb06:1d43,443,62123,IPv6,UDP,448.9,0.02751585866666666666666666667,4489,10,498.77777777777777,1.1111111111111112,9,0.030955341
212,200.18.102.4,200.133.233.83,57396,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
213,200.18.102.4,200.133.233.83,54715,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
214,200.18.102.4,200.133.233.83,62394,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
215,200.133.233.83,200.18.102.4,53,57396,IP,UDP,262.0,0,262,1,262.0,1.0,1,0
216,200.133.233.83,200.18.102.4,53,54715,IP,UDP,217.0,0,217,1,217.0,1.0,1,0
217,200.133.233.83,200.18.102.4,53,62394,IP,UDP,262.0,0,262,1,262.0,1.0,1,0
218,200.18.102.6,239.255.255.250,50837,1900,IP,UDP,217.0,1.007415267,868,4,868.0,4.0,1,0
219,200.18.102.33,239.255.255.250,58341,1900,IP,UDP,212.0,1.010224353333333333333333333,848,4,848.0,4.0,1,0
220,200.18.102.4,20.115.21.104,53905,443,IP,TCP,496.7959183673469,12.5060218385625,24343,49,517.936170212766,1.0425531914893618,47,13.0497619185
221,20.115.21.104,200.18.102.4,443,53905,IP,TCP,271.42857142857144,12.50219061614583333333333333,13300,49,492.5925925925926,1.8148148148148149,27,23.08096729134615384615384615
222,200.18.102.4,200.133.233.83,53456,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
223,200.18.102.4,200.133.233.83,56162,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
224,200.18.102.4,200.133.233.83,55189,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
225,200.18.102.4,200.133.233.83,52196,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
226,200.18.102.4,200.18.102.1,49490,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
227,200.18.102.4,200.18.102.1,62305,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
228,200.133.233.83,200.18.102.4,53,56162,IP,UDP,205.0,0,205,1,205.0,1.0,1,0
229,200.133.233.83,200.18.102.4,53,52196,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
230,200.133.233.83,200.18.102.4,53,53456,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
231,200.133.233.83,200.18.102.4,53,55189,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
232,200.18.102.1,200.18.102.4,53,49490,IP,UDP,205.0,0,205,1,205.0,1.0,1,0
233,200.18.102.1,200.18.102.4,53,62305,IP,UDP,277.0,0,277,1,277.0,1.0,1,0
234,200.18.102.4,200.18.102.1,59528,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
235,200.18.102.4,20.115.21.104,53906,443,IP,TCP,143.45454545454547,11.9402868847,1578,11,175.33333333333334,1.2222222222222223,9,14.925358605875
236,200.18.102.1,200.18.102.4,53,59528,IP,UDP,277.0,0,277,1,277.0,1.0,1,0
237,20.115.21.104,200.18.102.4,443,53906,IP,TCP,481.9230769230769,9.95019757625,6265,13,783.125,1.625,8,8.590316479428571428571428571
238,200.18.102.28,239.255.255.250,49891,1900,IP,UDP,218.0,1.008421206333333333333333333,872,4,872.0,4.0,1,0
239,200.18.102.4,200.133.233.83,59182,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
240,200.18.102.4,200.133.233.83,59384,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
241,200.18.102.4,200.133.233.83,65030,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
242,200.133.233.83,200.18.102.4,53,59182,IP,UDP,103.0,0,103,1,103.0,1.0,1,0
243,200.133.233.83,200.18.102.4,53,59384,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
244,200.133.233.83,200.18.102.4,53,65030,IP,UDP,125.0,0,125,1,125.0,1.0,1,0
245,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:809::200e,51594,443,IPv6,UDP,604.7333333333333,0.02332467964285714285714285714,9071,15,755.9166666666666,1.25,12,0.02968595590909090909090909091
246,2800:3f0:4001:809::200e,2801:b0:b0:116:d418:7717:eb06:1d43,443,51594,IPv6,UDP,415.3333333333333,0.02055078671428571428571428571,6230,15,445.0,1.0714285714285714,14,0.02213161646153846153846153846
247,200.18.102.4,200.133.233.83,59120,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
248,200.18.102.4,200.133.233.83,51912,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
249,200.18.102.4,200.133.233.83,60271,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
250,200.133.233.83,200.18.102.4,53,59120,IP,UDP,119.0,0,119,1,119.0,1.0,1,0
251,200.133.233.83,200.18.102.4,53,51912,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
252,200.133.233.83,200.18.102.4,53,60271,IP,UDP,141.0,0,141,1,141.0,1.0,1,0
253,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:808::200a,63540,443,IPv6,UDP,292.1111111111111,0.0356074035,2629,9,328.625,1.125,8,0.04069417542857142857142857143
254,2800:3f0:4001:808::200a,2801:b0:b0:116:d418:7717:eb06:1d43,443,63540,IPv6,UDP,448.9,0.02522442644444444444444444444,4489,10,498.77777777777777,1.1111111111111112,9,0.02837747975
255,200.18.102.4,200.133.233.83,63168,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
256,200.18.102.4,200.133.233.83,59909,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
257,200.18.102.4,200.133.233.83,59750,53,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
258,200.133.233.83,200.18.102.4,53,63168,IP,UDP,262.0,0,262,1,262.0,1.0,1,0
259,200.133.233.83,200.18.102.4,53,59750,IP,UDP,262.0,0,262,1,262.0,1.0,1,0
260,200.133.233.83,200.18.102.4,53,59909,IP,UDP,217.0,0,217,1,217.0,1.0,1,0
261,200.18.102.28,239.255.255.250,58531,1900,IP,UDP,217.0,1.002786805,868,4,868.0,4.0,1,0
